SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,Tempo,TimeSignature,Title,Year,SongHotness
7742,SOIVRCS12A6D4FDA2C,271590,The Black Parade Is Dead!,ARKR75V1187FB3D4D5,My Chemical Romance,154.30485,7,92.645,3,The End. [Live In Mexico],2008,0.468997788
7744,SOWRCJX12A8C139161,154812,Bon Voyage,ARHXWB01187B9A205C,Gloria Lasso,200.64608,11,94.351,4,Magali,0,
7745,SOMANLY12A8C13AE56,261915,We Want America Back,ARBHPBX1187FB47102,The Steeles,261.04118,7,49.146,4,The Story Goes On,0,
7746,SONELOT12A6701F519,12607,Start A War,ARHRY5S1187B99B96F,Static-X,189.09995,5,120.539,4,Night Terrors (Album Version),2005,0.624953367
7747,SOTPQIM12A6D4F91BC,45218,Brick By Brick,AR5OH2Z1187B9A46A9,Iggy Pop,221.43955,9,131.813,4,Main Street Eyes,1990,0.536788886
7748,SODQZAW12AB0184A51,405019,The Bends (Collectors Edition),ARH6W4X1187B99274F,Radiohead,102.45179,0,87.279,4,You Never Wash Up After Yourself (Live),0,0.528782481
7749,SOJEDHO12A8C13DB77,111459,Basado En Hechos Reales,ARABTW91187FB3A73B,David Summers,213.26322,9,142.431,4,Tu Mejor Amigo,0,0.265861049
7750,SOHWVDQ12A6701F7F9,9481,Stranger,AR9JJ761187B9AF496,Tanya Chua,210.85995,7,154.976,4,Piracy,0,
7751,SOLSJHM12A8C139B46,299516,Oops!... I Did It Again,AR03BDP1187FB5B324,Britney Spears,196.80608,0,107.969,4,Can't Make You Love Me,2000,0.839983879
7752,SOSATLS12A6D4F71F0,29319,Ultra-Lounge / Bossa Novaville Volume Fourteen,AR7BHGD1187FB4E15F,Wanda De Sah,133.45914,10,182.974,1,So Danco Samba (Jazz 'N' Samba) (1997 Digital Remaster),0,0.621765583
7753,SODIAHF12A6D4F809C,24055,Country Greats,AR0RCMP1187FB3F427,Billie Jo Spears,159.81669,5,101.626,3,Misty Blue,1976,
7754,SOBFXXF12AB0182007,648766,Triple Gold,ARCZGEP122988F4890,Starski and Clutch,290.95138,1,151.864,4,East to West,0,0.26199009
7755,SOQLHDY12A6D4FA28B,53183,After Hours,AR56P361187B9AC4DB,Gary Moore,306.72934,9,86.429,3,Nothing's The Same (2002 Digital Remaster),1992,
7756,SOMQPCE12AF729A73F,47311,Marie Antoinette (Original Motion Picture Soundtrack),AREKO1L1187B997EFE,The Radio Department,248.24118,7,142.953,4,I Don't Like It Like This,2005,0.788210711
7757,SOEXRTB12A8C139A38,294754,Here I Am To Worship Vol 2,AR5BBK81187B990027,Matt Redman,336.92689,6,155.889,4,Facedown,2003,
7758,SONLJGK12AB01822EA,505455,The One And Only High And Low,AR6IRG41187B9A4D98,Ec8or,123.61098,2,100.006,4,I'm A Tomorrow,2000,
7759,SOAXVMJ12A8C1352E7,148771,More Than A Story,AR8K6F31187B99C2BC,Go Fish,344.92036,0,115.931,4,I Believe In You (More Than A Story Album Version),0,0.0
7760,SOKYZSI12AB0183789,343549,Call And Response: The Remix Album,ARF5M7Q1187FB501E8,Maroon 5,261.61587,0,102.143,4,She Will Be Loved,2002,0.548005621
7762,SOMKTRO12AB017DE4D,501402,The City,ARWBL9E1187FB4E695,Paul Brown,214.69995,10,114.017,4,Side Steppin,2005,0.621195684
7763,SOBFBEK12AB017FC1B,333129,I Don't Wanna be A Star,ARNVCZC1187B9934F5,Corona,243.43465,11,132.965,4,I Don't Wanna be A Star,0,
7764,SOQLEJT12A6D4F8BFE,32302,Alle Hits,ARR9LP21187B9BA390,Jody Bernal,192.28689,7,135.058,4,Que Si_ Que No,0,0.471971172
7765,SOMMJVR12A6D4F98E0,32950,Stadium Arcadium,ARE8GLF1187FB52532,Red Hot Chili Peppers,241.84118,4,105.294,4,Hard To Concentrate (Album Version),0,0.735455678
7766,SOZGENP12A6D4F78B7,26014,Life On Earth,AR553M51187B98BCE7,Renee Rosnes,363.78077,0,105.045,4,Senegal Son,0,0.0
7767,SOWSLSY12AB018A502,467463,Dee Clark Selected Hits Vol. 4,AR8WHEJ1187B98CDCA,Dee Clark,138.762,2,130.848,4,Nobody But Me - Original,0,
7768,SOFHVTV12AB01882C3,588902,Ants Remastered Boxset,AR7G5I41187FB4CE6C,Adam Ant,203.54567,1,136.176,4,Manzenera,0,
7769,SOMWMMJ12A58A7F577,40023,Age Of Reptiles,ARK3PWH1187B9A441D,Showbread,264.01914,7,112.734,4,Dinosaur Bones,2006,0.489174002
7770,SOACFRH12A8C13E183,267845,We Made It,ARBCUNV1187B98A9FB,Busta Rhymes feat. Linkin Park,238.21016,1,92.344,5,We Made It [Instrumental],0,0.38293509
7771,SOUJKWM12AC468ACF6,598659,Frequencies Fall,ARPVRUC1187FB4F1DE,Pitch Black,398.602,10,120.004,4,Lost In Translation,0,
7772,SOOXEJR12A8C136C08,148582,Bright Star Blue Sky,AREXX3T1187B989950,Scott Krippayne,234.91873,8,122.1,4,I Wanna Sing (Autobiography Album Version),0,0.0
7773,SOESVCK12AB0181CCE,514440,Niagara,ARW63KF1187B98AC48,Julien Clerc,146.23302,7,202.999,7,Les Tous Petits Details,0,
7774,SOFWCRI12A6D4F7C26,81232,OM,ARWJAQ81187FB46F73,Negura Bunget,431.72526,11,130.84,1,Cunoasterea Tacuta,2006,
7776,SORZYYB12A6D4FA42E,47418,Me_ Myself & I,AR2XI6G1187B9AE7DA,Fat Joe,174.65424,7,77.56,4,Hard Not 2 Kill (Explicit),0,0.228214483
7777,SOGYYVP12A8C14495E,528170,Feather_ Stone & Light,AREJ5K11187B993F5F,R. Carlos Nakai,170.762,1,203.737,3,Restless Spirits (World),0,0.0
7779,SOODBPM12A6D4FAEA1,57714,Scratchy: The Reprise Recordings [Includes Liner Notes],ARXLX5L1187FB47BED,Crazy Horse,195.36934,9,146.473,1,Downtown (Album Version),0,0.542898743
7780,SOENRNI12AB0181427,534508,A Celtic Tale: The Legend Of Deirdre - Narrated By Fiona Ritchie,ARUI8FT1187FB5AB13,Mychael Danna & Jeff Danna,244.55791,4,121.186,3,The Child Deirdre,0,0.5424866
7781,SOFBUDC12AB018A096,726646,Voyages,ARHTV1S1187FB547F8,Marc Perrone,142.88934,0,207.152,1,Locaccmaccam,0,
7782,SOXAVMX12A6D4F7773,22455,Personal Business (Explicit),AREB22L1187B9A4BCE,Bad Azz,285.93587,10,96.042,4,Too Many Choices,0,0.405115722
7783,SOCOVXI12A6D4F856F,30079,Grey Area,AR3LA671187FB567E4,Grey Area,189.33506,4,127.221,4,All Time Low (Album Version),1997,0.352232225
7784,SOQBGZG12AB0187E33,726351,Lot Lorien,ARXKPYC11E2835E356,Lot Lorien,368.16934,5,160.212,4,Byal ravnec,2007,
7785,SOSWEVW12AB018D551,585539,Groove Approved,ARYNX5Z1187B999686,Paul Carrack,374.96118,0,99.961,4,I'm On Your Tail,1989,0.2612651
7786,SOOVSJA12A58A76FF9,521272,Revenge Is Near,ARUPH8D1187B9A6046,Dan Cummins,169.09016,8,80.929,5,Jiggle Once And Wait (Album Version),0,
7787,SOQGKIP12AB0186A5D,570414,It's About Time,ARCT5P61187FB3D950,The Impressions,281.65179,11,122.507,4,You'll Never Find,0,0.270775999
7788,SOGTNSA12A8C13CCC0,161082,Prism,AR2MEUK1187B992D1B,Jeff Scott Soto,302.00118,11,124.845,3,2 Late 4 Goodbyes,2002,
7789,SOOKXRZ12AB01821D4,628980,Electric Doom Synthesis,AREBWEH1187B99EA9A,Beherit,625.57995,11,111.125,4,Sense,1995,0.471578248
7790,SONNRSI12A8C1388E5,205356,The Distillers,ARN2ZKL1187FB3972B,The Distillers,190.95465,8,140.823,3,Ask The Angels,2000,0.625106561
7791,SOXXSJF12A8C133F33,240124,Thinking Of You,AR6AGJV1187FB504BA,Kitaro,382.51057,1,98.763,4,Harmony Of The Forest,1999,0.413739836
7792,SOOAKLZ12A58A7A100,592093,Keep An Eye On The Sky,ARSX6IX1187B9B640C,Big Star,214.09914,4,122.548,4,Slut [Live at Lafayette's Music Room_ Memphis_ TN_ January 1973],0,0.422591912
7793,SOSHXUH12AB018BB22,681230,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,ARPBNLO1187FB3D52F,Tiny Tim,140.12036,6,88.858,1,It Took A Good Woman [Edited Demo],0,0.0
7795,SOKHNJM12AF72A0187,546964,This Is Me...Then,AR7C6G11187B9B4C1E,Jennifer Lopez,220.55138,11,95.648,4,Still,2002,0.684223879
7796,SOTFJGB12A8C13A1F7,248780,Speak Squeak Creak,ARNUPIM11F4C83BD4D,Melt Banana,42.34404,11,107.447,1,Stick Out,0,0.507489844
7797,SOEZXGQ12AAA8C65E3,528810,Jump / House Of Pain [Digital 45],ARNLO5S1187B9B80CC,Van Halen,199.10485,4,200.52,4,House Of Pain,1983,0.81146383
7798,SOOICPO12AB018321A,555552,Release,AREPD8D1187FB3F5BC,Sister Hazel,231.36608,9,100.029,4,Vacation Rain (Album),2010,0.594854168
7799,SOZCYOO12AB017D77B,489387,In the Attic of the Universe,ARKMIBT11F4C8430D9,The Antlers,107.98975,7,150.314,1,The Carrying Arms,2007,0.613234801
7800,SORJBYM12A8AE45A3C,234880,Tropical - Exitazos Eterno,ARNP42K1187B9AB7DF,Banda La Bocana,207.04608,10,106.689,4,Vida De Mi Vida,0,0.0
7801,SOMAVYY12A58A7F8F2,263412,Beyond The River,AROVY9L1187FB3A97C,George Hamilton IV,323.16036,5,187.045,5,Medley: Safe To The Rock / Hiding In Thee,0,
7802,SOLXLSJ12A8BEE956A,139188,Bigger Than America,AR5MK521187B98E0B8,Heaven 17,287.39873,7,133.057,4,We Blame Love,1996,
7803,SOUGCKR12A8C14402B,372927,Live In Switzerland,ARR8AIK1187B9A0BCE,Eddie Boyd,291.76118,2,110.14,3,I got A Woman,0,0.0
7804,SODMJWA12A8C13BA03,296948,King Of Rock,ARX9YIP1187B98A656,RUN-DMC,259.97016,1,99.948,4,Jam-Master Jammin,1985,0.518310319
7805,SOOHWCX12A8AE48B59,137817,The Soundtrack,ARWK5QH1187B9A9B7F,Justin Timberlake,261.27628,1,86.964,4,Love Don't Love Me (Justin Timberlake) (Amended Version),0,0.245668091
7806,SOEDOSC12AC960A037,738734,Russ Morgan At Catalina (Digitally Remastered),AR6HEHH1187B9985F9,Russ Morgan,212.63628,7,116.587,4,The Moon Was Yellow,0,
7807,SORGBTR12A8C1396FA,259453,Danzon-Son,AR91BST1187B98F9A8,Orquesta America,353.69751,5,110.326,4,Boda de Oro,1997,
7809,SOFJQTP12AAFF4441E,531093,Colors of My Heart,AR5AXVN1187B9A2761,Sharon Burch,183.30077,9,85.319,4,Don't Be Afraid (World),1999,
7810,SOSZYWZ12AB01873FE,720183,Ny Dag,ARSS1OZ1187FB54440,Mons Leidvin Takle,287.26812,0,66.22,4,Minner,0,
7811,SOAIJOW12A8C13C1E4,462684,Super DJ Breaks,ARLLANI1187FB5116F,Simon Harris,184.47628,1,105.948,4,Sample Track 14,0,
7812,SOZNZIN12A6701E95F,14327,Big Ones,AR12F2S1187FB56EEF,Aerosmith,329.69098,5,115.106,4,Janie's Got A Gun,1989,0.730949906
7813,SOPRWGJ12AB018216D,453419,A Kiss And A Cuddle,AR59C6A1187B9B2143,The Cat's Miaow,103.00036,2,92.966,5,Talking To Trees,2003,
7815,SONKLLM12AB0188175,695571,Soldier of Love,AR7N7MI1187FB46935,Sade,234.26567,7,87.553,5,Morning Bird,2010,0.687434282
7816,SOFTXGJ12AB018327C,795296,Feelin` Alone,ARPNQ6G1187FB3E286,2-Gether feat. Sarinah,190.82404,11,85.291,3,Feelin` Alone,0,
7817,SOVURUP12AB01842C4,511911,Hung Like A Horse EP,ARHOSMU1242078130D,All Leather,121.05098,5,145.859,4,Please Jesus_ Send Me Someone To Fuck,0,0.480934213
7818,SOBXFRU12AB018597B,503121,Get Myself Together,AR7ISJJ1187B9B2CD6,Danny Barnes,169.482,4,83.277,1,Big Girl Blues,2005,0.239629098
7819,SOFACAE12AB01865E9,370167,Coming Home,AR813LR1187FB3F83A,Goldfish,172.61669,11,104.031,1,Tracy,2004,
7820,SOSTMYP12AB017F0BB,496070,Dragon Boys,ARH4H1W1187FB53A2E,Premiums,173.58322,11,120.177,4,All I Really Want,0,
7821,SOOPMHL12AB0186150,421963,Croc' noces,ARVEJ9M1187FB4DC44,Les Ogres De Barback,247.32689,0,71.084,3,Flute,2001,0.355285536
7822,SOVWDYF12A8C1351FE,288730,Kix Live,AR3SEQM1187B98E9E8,Kix,366.57587,1,196.865,7,Hot Wire [Live Version],0,0.0
7823,SOUNWEU12CF5F88ADE,385526,The Best Of,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,368.63955,1,150.582,3,Ain't Gone 'N' Give Up On Love,2005,
7824,SONALZR12AC4688B15,604715,Corigliano & Rzewski: Ballads & Fantasies,ARN2M4711C8A423BD6,David Jalbert,554.9971,10,151.715,4,North American Ballads: No. 2 - Which Side Are You On?,0,
7825,SOFEISR12A8C1421FB,313180,B.A.R.S. The Barry Adrian Reese Story,AR19QNR1187B9A13C5,Cassidy featuring Swizz Beatz,280.71138,10,104.091,5,I Get My Paper,0,
7826,SOQXESP12AB018223C,644631,Cracks,ARXUT4W1187FB48BEB,Javier Navarrete,78.10567,5,98.077,3,The New Girl,0,0.367273416
7827,SOTRDVJ12A8C13975E,570867,NOW (That's What I Call Music) 22,ARPAAHK1187B9ABB00,Nickelback,217.62567,0,164.025,4,Savin' Me,2005,0.836455306
7828,SOORRKR12A8C13FF18,255526,Secret Wispers - Double Image pays homage to Clara Schumann,ARWBYIR11F4C83B3FE,Double Image,348.42077,7,135.092,4,Trio in G minor for piano_ violin_ and 'cello Op. 17: Andante,0,
7829,SOBGCFL12AB0185ECE,709548,Don Corleon Presents - Raging Bull Riddim,ARNTQF31187B9A02FF,Tony Matterhorn,207.01995,10,135.005,7,Turn It Around,0,0.0
7830,SOGWEYN12A8C137359,263687,En attendant le tour,AROVSYC119B3403921,Gus Viseur,157.51791,9,225.812,3,Gracieusette,0,0.36036632
7831,SOKDVOP12A8C13A3DD,293622,RCA Country Legends,AR0X3JJ1187FB3A9A7,Hank Locklin,143.82975,7,150.439,1,Why Baby Why,0,
7832,SOCPUHV12A81C1FDC8,131969,Lumipallo,AR8WVQY1187FB3FA10,J. Karjalainen & Mustat Lasit,169.74322,0,70.802,5,Adios_ Amigos! (2003 Digital Remaster),0,
7833,SOAGFDS12A6D4FBDB3,64181,The Interpreter / Die Dolmetscherin,ARSZIBW1187B994053,James Newton Howard,89.10322,1,141.233,5,Phillippe,0,
7834,SOVKAWI12A58A79B9D,248952,Lisbon Concert,AR1WU211187FB57E2B,Terry Riley,349.20444,6,95.074,7,Peace Dance,1992,0.430160637
7835,SOJDKVC12A8C13927A,293876,Joy Enriquez,AR4AR1R1187B98E76F,Joy Enriquez,260.96281,10,96.087,4,Between You And Me,2001,0.265861049
7837,SOEIDNI12AC9075005,600684,Where There Is Power There Is Always Resistance,ARZ78EG1187FB4638E,Malefaction,139.17995,9,137.795,1,Ongoing Plague,2003,
7838,SOQQITZ12A8C133825,240247,De Colombia Para El Mundo,AROSW2I1187FB44866,Sonora Carruseles,295.31383,5,76.799,3,La Chola Caderona,1999,0.334706549
7839,SOIMREK12A58A792CD,177204,10000 Km,AR1LQNB1187B9A6AE5,La Portuaria,250.43546,1,96.001,4,10000 Km,0,
7840,SOYVFXD12A8C13A9A3,216222,Por La Mitad,AR8AZTM1187FB3FB9C,Julio Iglesias Jr,252.13342,3,150.071,4,Angel,2008,0.0
7841,SOIENMA12A6D4F9E0F,329270,Live At Valle Dei Templi,ARD4C1I1187FB4B0C3,Big One,499.69587,11,128.505,4,Comfortubly Numb,0,
7842,SOUCZLL12A58A819B7,6909,Christmas In Black and White,ARSYKGV1187B9A49CD,Nicole Mullen,194.95138,2,94.012,1,The Christmas Song  (LP Version),0,
7843,SOZNYQY12AB017DB76,340950,Mar de Pedra,ARLXFDN11F4C8417F8,Irtio,333.73995,2,100.022,3,Outubro,0,0.0
7844,SOCTHDP12A8AE47A14,138026,9.0 Live,AR0KBXO1187B996460,Slipknot,363.7024,9,146.577,1,Skin Ticket (Live version) (Album Version),0,
7845,SOIPLDI12A8C13A17C,297551,February,AR1XE381187FB4C685,Kane,422.73914,6,192.476,4,Damn those eyes,1999,
7846,SOROXBU12A8C13F3D6,173769,Lavalek,ARF3FRP1187B9A77BF,Groupa,229.56363,4,85.548,3,Bliv Du Till Gran (If You Became A Spruce),1999,0.0
7847,SOECRUG12A8C134478,150921,Working Man Blues,ARE2QID1187B98FA19,Sleepy John Estes,190.27546,8,85.193,1,Lawyer Clark Blues,1965,
7848,SOWFUUS12AB01800E7,335617,Dark Horse,ARPAAHK1187B9ABB00,Nickelback,248.05832,10,89.958,4,If Today Was Your Last Day (Album Version),2008,0.984346739
7849,SOXPUDC12AAF3B507C,323464,Steppin' Out,ARIF3EV1187B9B8522,Paul Taylor,275.46077,0,66.407,5,Enchanted Garden,0,0.427446571
7850,SOMFZIF12AB0182B90,505822,Comfort,ARH3TXI1187FB3A486,Kathy Troccoli,282.20036,6,88.55,3,You've Got A Friend,2005,0.0
7851,SOISQVL12AB0181716,489834,Black Man Blues,ARQMYTM1187FB4678C,Josh White,180.97587,7,90.031,4,Jesus Is Gonna Make Up My Dying Bed,0,0.0
7852,SOLIBLI12AB0180FBB,650635,The Singin' Cowboy - 20 Great Favourites,ARZ1PTN1187B9967D9,Gene Autry,148.1922,10,142.858,3,Half As Much,0,
7853,SOMTXSB12AF72ACC38,634174,The Singles Collection,AR03BDP1187FB5B324,Britney Spears,211.01669,11,95.066,4,Oops!...I Did It Again,2000,
7854,SOZDJWF12A6D4F9682,1138,Around The Sun,ARR6LWJ1187FB44C8B,R.E.M.,246.17751,0,107.55,4,Final Straw (Album Version),2004,0.624024049
7856,SONVZQU12AC95F03F5,738966,En Aldeles Forferdelig Sykdom,ARWIGX11187FB3AC96,Spunk,139.2322,1,118.721,1,Marbles,2005,0.265861049
7858,SOEYHXW12A8C13C677,106244,The Best Of The Gaither Vocal Band,AREAEX91187B98DC01,Gaither Vocal Band,276.74077,6,85.103,4,Knowing You'll Be There,2003,0.521313819
7859,SOQURNS12AB018E7E4,821487,Hard Rock Live,ARD8JVH1187FB4DA04,Bad Company,249.83465,2,97.701,4,Rock Steady,1974,
7860,SOKPBZM12AB0182F28,489530,Draw Me Close,ARH3TXI1187FB3A486,Kathy Troccoli,194.0371,9,92.204,1,Turn Your Eyes Upon Jesus,0,0.0
7861,SOHUMHC12A81C2318E,620792,Signature,AR4JY8V1187B98A62F,Ann Hampton Callaway,304.71791,3,206.978,7,For All We Know,2005,0.483143415
7863,SOATRRA12AC468DDE7,597543,Aged And Confused,ARHN74X1187B98D79F,Bill Engvall,170.52689,2,94.501,3,Game Night (Album Version),0,0.270775999
7864,SOGUGOR12A8C1316DF,144671,Lyssa - Rural Gods And Astonishing Punishments,ARNHJHU1187B98F79C,Nightfall,190.87628,7,105.061,4,So(u)l Invictus,2004,0.340922756
7865,SOSVNTG12A6D4FA27F,53630,20th Century Masters: The Millennium Collection: Best Of Bill Cosby,ARZO73F1187FB4BF23,Bill Cosby,498.33751,8,70.535,1,Fat Albert's Car,1973,0.375984302
7866,SOCFLRO12A6D4FA981,59803,Album 95,ARCZ20M1187FB49687,Tony Joe White,332.32934,9,127.102,3,Yo Yo Man (Garter Belt),0,0.0
7867,SOQEATT12A6D4F56DD,77862,Monster Rock,ARHJJ771187FB5B581,Screaming Lord Sutch,184.05832,9,144.104,4,Murder In The Graveyard,1982,
7868,SOAJLWB12CF5828932,542335,Ocean Eyes,AR0WLH6119B8669027,Owl City,301.16526,10,115.02,4,On The Wing,2008,
7869,SOHKRGU12A8C13F45E,223545,Two Thousand and Two,AR51YM81187B9B536C,Michael Salgado,174.602,10,155.126,4,Un Gran Vacio,0,
7870,SOYULQG12AF729C1AB,287939,The Door,ARO0QD41187FB3AB0A,Keb' Mo,236.48608,9,104.204,1,The Door,2000,
7871,SOZQTSL12A6D4FB5F6,64378,The Beauty of Simplicity,AR1E4V11187B99F400,Telecast,224.96608,4,96.005,4,Remember (The Beauty Of Simplicity Album Version),0,0.241677488
7872,SONKAVH12AB017D040,539006,Pills,ARI3W3K1187FB49E6F,Cedric Gervais feat. Second Sun,392.9073,10,124.063,4,Pills (Dub) (Dub),0,
7873,SODGZVL12AB01846EF,456141,Cardio-Vascular,ARGNQED1241B9C4237,Youves,235.20608,7,142.001,4,On Probation,2008,0.360370583
7874,SOVHKAC12AB018C763,661297,Pop Masters: I Say A Little Prayer For You,AR4PQ891187FB5CA9F,Dionne Warwick,226.58567,3,87.447,4,Let It Be Me,2006,
7875,SOEHISP12AB0188417,589791,Crash Love,AR2FAMK1187FB4CF60,AFI,223.29424,1,157.944,4,Darling_ I Want To Destroy You,2009,0.813937198
7876,SODORIX12AB01888E1,772303,Volume 2,ARBPRTL11F4C83CB05,Oak Ridge Boys,116.21832,9,90.726,3,Unworthy of His Love,0,
7877,SOYFVFU12A8C13B4BE,214393,Bondage Goat Zombie,ARNNQBT1187FB437C1,Belphegor,308.76689,1,116.897,4,Armageddon's Raid,2008,0.624839791
7879,SOCXKFS12AB018E309,766885,Tercera Dimension,AR8AZTM1187FB3FB9C,Julio Iglesias Jr.,244.50567,2,100.518,4,Me quedo sin ti,0,
7880,SOMHCGO12AB01810C6,554317,The 70th anniversary album,ARRVUWA1187B9A0FE2,Orquesta Aragon,160.54812,0,116.683,1,Lo Decidio,0,
7881,SOSZUSE12AB018CEAA,575324,Early Works,AR0Q5531187FB45143,Dallas Holm,270.00118,9,167.461,4,Here We Are,0,0.290739867
7882,SOACZGZ12AB01849DB,511275,More Noise And Other Disturbances,AR2SMD91187B9B0582,Mighty Mighty Bosstones,142.73261,9,143.257,4,Guns And The Young,1992,0.489038209
7883,SOCUEQK12AB018963A,368967,Heritage - Jacques Douai Chante Pour Les Enfants_ Vol.2 - BAM (1961-1971),ARYDFJA1241B9CBFF2,Jacques Douai,42.4224,9,120.56,1,Bonjour,0,
7884,SORYAVK12A8C13A10E,150642,One On One,ARABFU01187FB46712,STEVE CAMP,223.4771,0,110.061,1,Judgement Begins With The House Of God,0,0.0
7885,SOCUVGH12A6D4FA234,62116,Now More than Ever,ARG274E1187FB4BCA8,Russ Taff,158.71955,2,146.622,4,Jesus Loves Me (Now More Than Ever),0,0.531722098
7886,SOSJYYD12A8AE480DC,235087,Natty Dread In A Greenwich Farm,AR5TQ1T1187FB59492,Cornel Campbell,178.59873,10,80.862,4,Somebody Has Stolen My Girl,0,
7887,SOYZYHE12A8C13E21F,118253,Plays Boleros,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,126.22322,5,89.737,4,Ho Capito Che Ti Amo,0,
7888,SOZBNUO12A8C133D8A,90302,Situations,ARSYHZ21187B99F5F5,Tina Ann,237.53098,10,134.017,4,I Do (Chris The Greek Remix),2003,
7889,SOUEYVF12A58A7B70F,800531,Hold Up My Heart,AR85QTQ11A348EFF96,Brooke White,233.79546,2,89.665,4,Hold Up My Heart,2009,0.629790623
7890,SOMTLNK12A58A7A62B,564601,Street Singer,ARMBDNQ1187FB3F3EC,Arthur Tracy,173.89669,7,58.69,3,A Sailboat In The Moonlight,1993,
7891,SOBEBCP12AB0182AEE,628299,Calle ilusion,AR05IU31187B9B9A1A,Alex Ubago,186.09587,7,135.016,4,Ciudad desierta,2009,0.0
7892,SONFVVI12A8C133210,238242,Them,ARNVM131187B990D2B,themselves,274.1024,9,95.779,4,Directions to my special place,2003,0.549895345
7893,SOXTKVD12AB01887E0,560318,Precambrian,ARQI60P1187FB464C9,The Ocean,285.90975,9,140.174,3,Eoarchaean,0,0.508289106
7894,SOLBXEE12A8AE45EC4,280055,Those Things Deluxe,ARY2ZUX1187B9A266C,Miguel Migs,342.59546,9,125.005,4,Mesmerized,0,
7895,SOWJCOU12A8C1374EA,295230,Master Hits,AR76DOS1187FB5AE78,The Jeff Healey Band,267.33669,7,111.865,4,See The Light,1988,0.789430535
7896,SOMEAHO12A8C135B5B,291702,Bravehearted (Clean),ARS8DXZ1187B998AA3,Bravehearts featuring Nas and Jully Black,221.04771,10,92.962,4,Situations,0,0.0
7897,SODGNNL12A8C13D3E3,226687,Hey! They're Just Jokes!,ARJ6WGW1187B9913EB,Willie Barcena,163.76118,8,72.188,5,Love & Romance,0,0.340922756
7898,SOFXRWD12AB018B56B,665021,Juke Trax Online Vol. 3,AREPOUG11F4C83D36C,DJ Rashad,186.69669,9,106.446,5,Flame It Up,0,
7899,SOSDKWG12AB0189E31,466821,Initial Public Offering,ARLK1A71187B9AECD2,Yuppie Pricks,168.6722,0,160.039,4,Prosperity In The U.S.A.,0,
7901,SOCYZXX12AB0183835,335510,Concert Hall Live,ARFERPC1187FB557F6,Hacken Lee,481.54077,6,132.174,3,Hun Qian De Nu Ren,0,
7902,SOQSVRE12A8C13A31C,105872,Everything!,ARYS9L21187FB367E4,Tones On Tail,387.16036,2,95.425,4,Burning Skies,1987,0.718950559
7903,SORIWKL12AC4689A11,791327,Strong,ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,338.96444,11,97.955,5,Greener,0,0.511424326
7904,SOLQVLD12A58A7610B,340651,Welcome The Night,ARPKK761187FB4D53C,The Ataris,222.9024,11,174.468,4,Secret Handshakes,2006,0.683462009
7905,SOXUVQH12AAF3B388C,480973,The King's Harmoniers,AR358YS1187FB44A29,The Jordanaires,123.74159,5,114.346,4,Your Love Takes Good Care Of Me,0,
7906,SOCKTEZ12A8C14553D,707901,The Chocolate King,AREWYHV1241B9C696D,Dictafone,254.17098,0,129.983,4,Shrinking,0,0.215080319
7907,SOIKNYT12A8C134A20,289719,Live From Paris,ARUJ5A41187FB3F5F1,U2,406.85669,8,146.826,4,40,1992,
7908,SONTKHG12A81C22D4C,179500,Live At The Olympia,ARN03F71187FB4E3F4,Ayo,288.49587,0,57.639,3,Only You,2006,
7909,SONPLJV12AB0182571,335910,Welcome Back,ARY4M3J1187B9AC94C,John Sebastian,276.45342,0,101.971,5,One Step Forward_ Two Steps Back,1976,0.0
7910,SOVLJVC12AB01809F8,400773,Built From Scratch,ARXW2MN1187B9B8817,X-ecutioners featuring M.O.P.,210.07628,10,185.498,4,Let It Bang,2001,
7912,SOFWWIA12AB01884A1,420564,Help Me,ARS0W831187B9AF0B7,Maximilian Hecker,174.23628,7,77.006,4,Sleepy Lad,2004,0.299877488
7913,SOTZIPQ12AB01803AA,624432,My Plastic Heart,AR91DZT1187FB4C599,Frost,336.24771,0,126.946,3,My Plastic Heart (Plastic Operator Remix),0,
7914,SOCWFVT12AB01890F8,727695,And The Beat Goes Om,ARI28VJ1187FB4EAD7,Slackbaba,465.6322,0,88.644,5,Sea of Green,2006,0.552457009
7915,SOICLQB12A8C13637C,196929,Looking At You: The Club Anthems,ARE26EG1187B990AEF,Sunscreem,232.4371,11,130.201,4,Exodus,1995,
7916,SONFOEG12A8C13B8B8,302144,Greatest Hits,ARLAEJO1187B98DB85,FU-Schnickens,237.92281,9,101.871,4,True Fuschnick,1992,0.644823658
7917,SOPWWAV12A8C13A825,205410,Riot_ Riot_ Upstart,AR0O3AV1187FB4D030,Agnostic Front,92.18567,6,151.184,1,Sickness,1999,0.665160008
7918,SOFDYGC12A6D4F9059,354680,Inertiatic Esp,ARHUC691187B9AD27F,The Mars Volta,266.47465,6,112.486,4,Inertiatic Esp,2003,0.928616842
7919,SOQPFGN12A8C13C1B3,301400,Our Lady... Kitty Kallen,ARBJC9U1187B9A70AC,Kitty Kallen,161.38404,8,121.56,1,Mother_ Mother_ Mother_ Pin A Rose On Me,0,
